08/13/2024	15:54:55	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.932616	1682113.000000	113927.229288	105000000.001700	99999999.998800	22737008.001170	28855440.099590
60535.932628	1683167.000000	113927.229389	105000000.000600	100000000.001400	22737008.000660	28855440.100350
60535.932640	1684222.000000	113927.229433	104999999.999700	100000000.000700	22737007.999270	28855440.100290
60535.932652	1685274.000000	113927.229344	105000000.001800	99999999.999400	22737007.998730	28855440.099990
60535.932664	1686328.000000	113927.229344	105000000.000700	100000000.000700	22737007.998590	28855440.100280
60535.932677	1687382.000000	113927.229362	104999999.999500	99999999.997500	22737007.998580	28855440.100020
60535.932689	1688436.000000	113927.229241	105000000.001100	99999999.999200	22737007.999080	28855440.099600
60535.932701	1689491.000000	113927.229270	104999999.999300	100000000.001300	22737007.999940	28855440.099950
60535.932713	1690544.000000	113927.229641	104999999.999700	99999999.998900	22737008.000960	28855440.099090
60535.932725	1691598.000000	113927.229575	105000000.000200	100000000.001100	22737008.001370	28855440.099930
60535.932738	1692652.000000	113927.229094	105000000.001500	99999999.999100	22737008.001190	28855440.099440
60535.932750	1693708.000000	113927.229309	105000000.000900	99999999.999800	22737008.001130	28855440.099600
60535.932762	1694763.000000	113927.229236	104999999.999400	100000000.000100	22737008.000730	28855440.100980
60535.932774	1695818.000000	113927.229383	105000000.001300	99999999.999500	22737007.999270	28855440.099200
60535.932786	1696872.000000	113927.229521	104999999.999100	100000000.000700	22737007.998730	28855440.099480
60535.932799	1697927.000000	113927.229342	104999999.999700	99999999.998600	22737007.998790	28855440.100920
60535.932811	1698982.000000	113927.229068	105000000.000500	100000000.000800	22737007.998650	28855440.100550
60535.932823	1700036.000000	113927.229291	105000000.000600	100000000.001100	22737007.998930	28855440.099560
60535.932835	1701090.000000	113927.229341	105000000.001300	99999999.999100	22737008.000220	28855440.100140
60535.932847	1702145.000000	113927.229234	104999999.999900	100000000.000200	22737008.001000	28855440.100260
60535.932860	1703198.000000	113927.229383	105000000.001300	99999999.999300	22737008.001150	28855440.099920
60535.932872	1704252.000000	113927.229297	105000000.000800	99999999.999300	22737008.001360	28855440.100370
60535.932884	1705307.000000	113927.229152	105000000.000700	100000000.000300	22737008.001370	28855440.100330
60535.932896	1706363.000000	113927.229570	105000000.000600	99999999.999000	22737008.000830	28855440.100260
60535.932908	1707419.000000	113927.229510	105000000.000500	100000000.000400	22737007.999560	28855440.099690
60535.932921	1708475.000000	113927.229102	105000000.001000	100000000.000200	22737007.998740	28855440.099650
60535.932933	1709528.000000	113927.229631	104999999.999200	99999999.999200	22737007.998580	28855440.100410
60535.932945	1710580.000000	113927.229295	105000000.000900	99999999.999200	22737007.998580	28855440.099900
60535.932957	1711636.000000	113927.229122	105000000.000800	99999999.998200	22737007.999090	28855440.100040
60535.932969	1712690.000000	113927.229503	105000000.000600	100000000.000200	22737008.000030	28855440.100000
60535.932982	1713745.000000	113927.229205	105000000.000800	100000000.001000	22737008.001020	28855440.099830
60535.932994	1714801.000000	113927.229336	104999999.999500	99999999.999300	22737008.001380	28855440.100400
60535.933006	1715855.000000	113927.229358	105000000.000800	100000000.001600	22737008.001450	28855440.100180
60535.933018	1716911.000000	113927.229585	104999999.999400	99999999.997500	22737008.001260	28855440.100550
60535.933030	1717964.000000	113927.229395	105000000.000800	100000000.000500	22737008.000670	28855440.100280
60535.933043	1719019.000000	113927.229112	105000000.000900	100000000.000900	22737007.999430	28855440.100040
60535.933055	1720075.000000	113927.229692	104999999.999800	99999999.999900	22737007.998710	28855440.100290
60535.933067	1721129.000000	113927.229523	105000000.001800	100000000.001800	22737007.998670	28855440.099830
60535.933079	1722182.000000	113927.229032	104999999.999700	99999999.998500	22737007.998660	28855440.100130
60535.933092	1723237.000000	113927.229295	104999999.999500	99999999.999900	22737007.999150	28855440.099900
60535.933104	1724290.000000	113927.229545	105000000.001900	100000000.000900	22737008.000120	28855440.100370
60535.933116	1725346.000000	113927.229515	105000000.000800	99999999.999800	22737008.000920	28855440.099870
60535.933128	1726401.000000	113927.229017	104999999.999700	100000000.000700	22737008.001460	28855440.099940
60535.933140	1727456.000000	113927.229257	105000000.000000	99999999.998500	22737008.001420	28855440.100070
60535.933153	1728509.000000	113927.229556	105000000.001000	100000000.000100	22737008.001220	28855440.100310
60535.933165	1729563.000000	113927.229310	105000000.001000	100000000.000300	22737008.000530	28855440.099900
60535.933177	1730617.000000	113927.228990	104999999.999200	99999999.999000	22737007.999650	28855440.100000
60535.933189	1731671.000000	113927.229432	105000000.001800	99999999.999800	22737007.998910	28855440.100860
60535.933201	1732725.000000	113927.229421	105000000.000900	99999999.999400	22737007.998700	28855440.099740
60535.933214	1733780.000000	113927.229433	104999999.999100	99999999.999800	22737007.998850	28855440.100040
60535.933226	1734834.000000	113927.229239	105000000.001700	100000000.000900	22737007.999230	28855440.099570
60535.933238	1735887.000000	113927.229350	105000000.000900	99999999.998900	22737008.000090	28855440.100210
60535.933250	1736940.000000	113927.229349	105000000.000600	100000000.000500	22737008.000690	28855440.100220
60535.933262	1737994.000000	113927.229306	104999999.999600	100000000.000000	22737008.001380	28855440.100000
60535.933274	1739048.000000	113927.229327	105000000.000300	100000000.000000	22737008.001100	28855440.100630
60535.933287	1740101.000000	113927.229258	104999999.999900	100000000.001200	22737008.001300	28855440.100100
60535.933299	1741156.000000	113927.229068	104999999.999900	99999999.997800	22737008.000640	28855440.099900
60535.933311	1742210.000000	113927.229523	105000000.000400	100000000.000300	22737007.999660	28855440.100140
60535.933323	1743265.000000	113927.229161	105000000.000600	100000000.001100	22737007.998650	28855440.100120
60535.933336	1744319.000000	113927.229415	105000000.001100	100000000.000100	22737007.998760	28855440.099650
60535.933348	1745375.000000	113927.229611	104999999.999900	100000000.001300	22737007.998660	28855440.099370
60535.933360	1746428.000000	113927.229183	105000000.000400	99999999.998400	22737007.999110	28855440.099380
60535.933372	1747484.000000	113927.229394	105000000.000300	100000000.000300	22737008.000060	28855440.099230
60535.933384	1748537.000000	113927.229501	105000000.000000	100000000.000000	22737008.000760	28855440.100140
60535.933397	1749590.000000	113927.229269	105000000.001900	99999999.999200	22737008.001240	28855440.099850
60535.933409	1750645.000000	113927.229438	104999999.999400	100000000.000600	22737008.001230	28855440.101330
60535.933421	1751698.000000	113927.229227	105000000.000400	99999999.998500	22737008.001240	28855440.100140
60535.933433	1752751.000000	113927.229389	105000000.000000	99999999.999900	22737008.000530	28855440.100180
60535.933445	1753806.000000	113927.229479	105000000.000400	100000000.000300	22737007.999550	28855440.099120
60535.933458	1754861.000000	113927.229300	105000000.001400	100000000.000600	22737007.998770	28855440.099300
60535.933470	1755916.000000	113927.229317	105000000.000100	100000000.000900	22737007.998720	28855440.100090
60535.933482	1756972.000000	113927.229353	105000000.001300	99999999.998500	22737007.998710	28855440.100400
60535.933494	1758025.000000	113927.229314	105000000.000700	99999999.999400	22737007.999310	28855440.100350
60535.933506	1759078.000000	113927.229466	105000000.001200	100000000.001000	22737007.999800	28855440.099870
60535.933519	1760132.000000	113927.229243	105000000.000800	99999999.999700	22737008.000980	28855440.100400
60535.933531	1761186.000000	113927.229479	105000000.000400	100000000.000300	22737008.001410	28855440.100510
60535.933543	1762240.000000	113927.229235	105000000.000400	99999999.999000	22737008.001390	28855440.100020
60535.933555	1763294.000000	113927.229452	105000000.000700	100000000.000300	22737008.001130	28855440.100150
60535.933567	1764348.000000	113927.229428	105000000.000400	100000000.000500	22737008.000710	28855440.100360
60535.933580	1765402.000000	113927.228860	104999999.999400	99999999.998500	22737007.999700	28855440.100320
60535.933592	1766457.000000	113927.229618	104999999.999700	100000000.000100	22737007.998670	28855440.099920
60535.933604	1767512.000000	113927.229443	105000000.000900	99999999.999900	22737007.998650	28855440.099910
60535.933616	1768566.000000	113927.229218	105000000.000200	99999999.999500	22737007.998420	28855440.100130
60535.933628	1769622.000000	113927.229321	105000000.000400	100000000.001500	22737007.999100	28855440.099220
60535.933641	1770678.000000	113927.229203	104999999.999800	99999999.998000	22737007.999730	28855440.099850
60535.933653	1771730.000000	113927.229331	104999999.999700	100000000.000200	22737008.000400	28855440.099920
60535.933665	1772783.000000	113927.229346	105000000.001500	100000000.000000	22737008.001080	28855440.099620
60535.933677	1773839.000000	113927.229302	104999999.999600	100000000.000500	22737008.001380	28855440.100970
60535.933689	1774893.000000	113927.229507	105000000.001300	100000000.000800	22737008.001410	28855440.099870
60535.933702	1775948.000000	113927.229302	104999999.999600	99999999.997300	22737008.000970	28855440.100240
60535.933714	1777004.000000	113927.229662	105000000.001400	100000000.000400	22737007.999650	28855440.100040
60535.933726	1778057.000000	113927.228941	105000000.000400	100000000.000500	22737007.998690	28855440.100240
60535.933738	1779112.000000	113927.229163	105000000.000900	100000000.000600	22737007.998710	28855440.099670
60535.933750	1780166.000000	113927.229576	104999999.999600	100000000.000200	22737007.998690	28855440.099860
60535.933763	1781221.000000	113927.229606	105000000.001100	99999999.998900	22737007.999220	28855440.099390
60535.933775	1782277.000000	113927.229195	104999999.999800	100000000.000200	22737007.999830	28855440.099530
60535.933787	1783333.000000	113927.229347	105000000.001100	100000000.000500	22737008.000620	28855440.100020
60535.933799	1784385.000000	113927.229341	105000000.000900	99999999.999900	22737008.001000	28855440.099700
60535.933811	1785439.000000	113927.229530	105000000.001100	100000000.000400	22737008.001360	28855440.100050
60535.933824	1786493.000000	113927.229110	104999999.999800	99999999.998200	22737008.001280	28855440.099430
60535.933836	1787547.000000	113927.229327	105000000.000000	99999999.999200	22737008.000990	28855440.099720
60535.933848	1788599.000000	113927.229381	105000000.000200	100000000.001400	22737007.999820	28855440.100020
60535.933860	1789654.000000	113927.229380	105000000.000800	99999999.999600	22737007.998700	28855440.100240
60535.933872	1790708.000000	113927.229305	105000000.000600	100000000.001100	22737007.998640	28855440.100660
60535.933885	1791762.000000	113927.229650	104999999.999900	99999999.999000	22737007.998660	28855440.100180
60535.933897	1792817.000000	113927.229222	105000000.001200	100000000.000600	22737007.998980	28855440.100530
60535.933909	1793870.000000	113927.229277	105000000.000300	100000000.001000	22737007.999550	28855440.099920
60535.933921	1794925.000000	113927.229262	105000000.000900	99999999.999300	22737008.000550	28855440.100060
60535.933933	1795980.000000	113927.229547	105000000.000600	100000000.000400	22737008.001240	28855440.099670
60535.933946	1797036.000000	113927.229144	105000000.000300	99999999.999200	22737008.001340	28855440.100190
60535.933958	1798089.000000	113927.229418	104999999.999300	99999999.998700	22737008.001220	28855440.099900
60535.933970	1799144.000000	113927.229501	105000000.000100	100000000.001100	22737008.001150	28855440.100590
60535.933982	1800200.000000	113927.229327	105000000.001100	99999999.998700	22737007.999970	28855440.099840
60535.933994	1801253.000000	113927.229116	105000000.001100	100000000.000400	22737007.998810	28855440.100600
60535.934007	1802307.000000	113927.229508	105000000.000700	100000000.000200	22737007.998530	28855440.099750
60535.934019	1803363.000000	113927.229164	105000000.001000	99999999.999700	22737007.998550	28855440.100080
60535.934031	1804416.000000	113927.229447	104999999.999400	100000000.000700	22737007.999000	28855440.099890
60535.934043	1805469.000000	113927.229373	105000000.001400	99999999.997800	22737007.999430	28855440.100290
60535.934055	1806523.000000	113927.229038	104999999.999300	100000000.000200	22737008.000630	28855440.099080
60535.934068	1807578.000000	113927.229296	105000000.001900	100000000.000600	22737008.001010	28855440.100280
