08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.790274	9324989.000000	113927.229421	105000000.000800	99999999.999300	22737007.999310	28855374.100430
60535.790287	9326079.000000	113927.229583	105000000.001300	100000000.001200	22737007.998740	28855374.100340
60535.790299	9327135.000000	113927.229561	105000000.001100	99999999.998400	22737007.998670	28855374.099950
60535.790311	9328191.000000	113927.229029	105000000.000400	100000000.000300	22737007.998560	28855374.099590
60535.790324	9329246.000000	113927.229501	104999999.999900	100000000.001000	22737007.999490	28855374.100370
60535.790336	9330301.000000	113927.229332	105000000.001400	100000000.000300	22737007.999690	28855374.099600
60535.790348	9331355.000000	113927.229435	105000000.000700	100000000.001000	22737008.000790	28855374.100640
60535.790360	9332411.000000	113927.229402	104999999.999700	99999999.998400	22737008.001390	28855374.099760
60535.790372	9333467.000000	113927.229364	104999999.999700	99999999.998800	22737008.001320	28855374.100220
60535.790385	9334521.000000	113927.229240	105000000.000800	100000000.001000	22737008.001540	28855374.100320
60535.790397	9335575.000000	113927.229411	104999999.998900	99999999.999600	22737008.000300	28855374.100190
60535.790409	9336630.000000	113927.229596	105000000.001400	100000000.000600	22737007.999340	28855374.099490
60535.790421	9337684.000000	113927.229261	104999999.999800	99999999.999500	22737007.999000	28855374.100040
60535.790433	9338738.000000	113927.229314	105000000.001100	100000000.000200	22737007.998700	28855374.099390
60535.790446	9339792.000000	113927.229285	105000000.001000	99999999.999400	22737007.998690	28855374.099640
60535.790458	9340846.000000	113927.229289	105000000.000400	99999999.998500	22737007.999420	28855374.099870
60535.790470	9341902.000000	113927.229145	105000000.000900	99999999.999900	22737008.000440	28855374.100240
60535.790482	9342956.000000	113927.229374	105000000.000500	99999999.999200	22737008.000680	28855374.100010
60535.790494	9344010.000000	113927.229612	105000000.000200	99999999.999400	22737008.001400	28855374.099920
60535.790507	9345065.000000	113927.229251	105000000.001300	100000000.000400	22737008.001120	28855374.100330
60535.790519	9346119.000000	113927.229011	105000000.000600	99999999.997900	22737008.001060	28855374.099930
60535.790531	9347174.000000	113927.229649	104999999.999500	100000000.000400	22737008.000070	28855374.099870
60535.790543	9348229.000000	113927.229553	104999999.999800	100000000.000400	22737007.999130	28855374.099960
60535.790555	9349285.000000	113927.229302	105000000.001600	100000000.000200	22737007.998760	28855374.099770
60535.790568	9350339.000000	113927.229503	104999999.999900	100000000.001000	22737007.998610	28855374.100070
60535.790580	9351393.000000	113927.229225	105000000.001300	99999999.998400	22737007.999050	28855374.100080
60535.790592	9352447.000000	113927.229137	105000000.001300	100000000.000200	22737007.999490	28855374.099640
60535.790604	9353502.000000	113927.229444	105000000.000600	100000000.000500	22737008.000500	28855374.099850
60535.790616	9354557.000000	113927.229501	105000000.001000	100000000.000000	22737008.001160	28855374.099380
60535.790629	9355613.000000	113927.229261	104999999.999600	100000000.000600	22737008.001250	28855374.100110
60535.790641	9356668.000000	113927.229294	105000000.000700	99999999.997700	22737008.001360	28855374.100230
60535.790653	9357724.000000	113927.229161	104999999.999000	99999999.999700	22737008.001110	28855374.099700
60535.790665	9358778.000000	113927.229529	105000000.002000	100000000.001000	22737007.999750	28855374.100230
60535.790678	9359831.000000	113927.229117	104999999.999200	100000000.000100	22737007.998720	28855374.100240
60535.790690	9360885.000000	113927.229516	105000000.000300	100000000.001200	22737007.998770	28855374.100260
60535.790702	9361939.000000	113927.229616	105000000.001500	99999999.998400	22737007.998650	28855374.099930
60535.790714	9362993.000000	113927.229072	105000000.001200	100000000.000400	22737007.999120	28855374.099590
60535.790726	9364048.000000	113927.229003	104999999.999400	100000000.000500	22737007.999870	28855374.100330
60535.790739	9365102.000000	113927.229534	105000000.000000	100000000.000100	22737008.000690	28855374.100530
60535.790751	9366196.000000	113927.229414	105000000.001300	99999999.999700	22737008.000890	28855374.100000
60535.790763	9367251.000000	113927.229249	104999999.999400	99999999.998400	22737008.001330	28855374.099140
60535.790776	9368306.000000	113927.229267	105000000.001400	99999999.999700	22737008.001390	28855374.100290
60535.790788	9369361.000000	113927.229254	104999999.999700	100000000.000100	22737008.001330	28855374.099820
60535.790800	9370417.000000	113927.229350	104999999.999900	99999999.998400	22737007.999680	28855374.099920
60535.790812	9371473.000000	113927.229321	105000000.001500	100000000.000400	22737007.998930	28855374.099900
60535.790824	9372526.000000	113927.229493	104999999.999200	100000000.000700	22737007.998860	28855374.100360
60535.790837	9373581.000000	113927.228936	105000000.001600	99999999.998500	22737007.998720	28855374.099880
60535.790849	9374637.000000	113927.229444	105000000.001200	100000000.001500	22737007.999050	28855374.099720
60535.790861	9375691.000000	113927.229421	105000000.000200	99999999.999000	22737007.999750	28855374.099510
60535.790873	9376744.000000	113927.229330	105000000.000500	99999999.999500	22737008.000530	28855374.100200
60535.790885	9377798.000000	113927.229559	104999999.999400	99999999.999400	22737008.001050	28855374.100270
60535.790898	9378851.000000	113927.228901	104999999.999800	100000000.000800	22737008.001120	28855374.100000
60535.790910	9379907.000000	113927.229395	105000000.000300	100000000.000300	22737008.001440	28855374.100300
60535.790922	9380963.000000	113927.229525	105000000.000400	99999999.999500	22737008.000720	28855374.100080
60535.790934	9382018.000000	113927.228974	105000000.001400	100000000.000400	22737007.999630	28855374.099340
60535.790947	9383076.000000	113927.229686	105000000.001000	99999999.998800	22737007.998670	28855374.099850
60535.790959	9384130.000000	113927.229403	104999999.999300	100000000.000600	22737007.998590	28855374.100080
60535.790971	9385183.000000	113927.229068	104999999.999300	99999999.999400	22737007.998710	28855374.099750
60535.790983	9386239.000000	113927.229459	105000000.001800	99999999.998900	22737007.999110	28855374.100000
60535.790995	9387293.000000	113927.229475	104999999.999100	100000000.000700	22737008.000070	28855374.100240
60535.791008	9388349.000000	113927.229361	105000000.000600	100000000.000800	22737008.000820	28855374.099850
60535.791020	9389403.000000	113927.229094	105000000.000500	100000000.000100	22737008.001210	28855374.100060
60535.791032	9390458.000000	113927.229272	105000000.001400	100000000.000600	22737008.001410	28855374.099110
60535.791044	9391512.000000	113927.229371	105000000.000900	99999999.998900	22737008.001450	28855374.100290
60535.791056	9392567.000000	113927.229787	105000000.000600	99999999.999900	22737008.000600	28855374.100070
60535.791069	9393623.000000	113927.229124	104999999.999100	100000000.000600	22737007.999160	28855374.099940
60535.791081	9394677.000000	113927.228901	105000000.001000	99999999.999200	22737007.998650	28855374.100530
60535.791093	9395732.000000	113927.229532	105000000.000600	100000000.000000	22737007.998730	28855374.100600
60535.791105	9396788.000000	113927.229520	105000000.000500	99999999.998700	22737007.998640	28855374.099360
60535.791117	9397844.000000	113927.228958	105000000.000600	100000000.000300	22737007.999160	28855374.099570
60535.791130	9398901.000000	113927.229569	104999999.998800	100000000.000200	22737008.000040	28855374.099720
60535.791142	9399957.000000	113927.229327	105000000.001300	99999999.998500	22737008.000640	28855374.099840
60535.791154	9401041.000000	113927.229195	105000000.000600	100000000.000300	22737008.001260	28855374.100260
60535.791167	9402096.000000	113927.229386	105000000.000200	99999999.999100	22737008.001390	28855374.100020
60535.791179	9403152.000000	113927.229486	105000000.000800	100000000.000600	22737008.001370	28855374.099680
60535.791191	9404207.000000	113927.229279	105000000.000900	100000000.000900	22737008.000590	28855374.099920
60535.791203	9405261.000000	113927.229409	104999999.999100	99999999.999400	22737007.999520	28855374.100510
60535.791216	9406315.000000	113927.229265	105000000.000700	100000000.000200	22737007.998680	28855374.099830
60535.791228	9407370.000000	113927.229436	104999999.999900	99999999.999800	22737007.998680	28855374.099950
60535.791240	9408426.000000	113927.229387	104999999.999900	100000000.000200	22737007.998610	28855374.099820
60535.791252	9409481.000000	113927.229203	105000000.001400	100000000.000800	22737007.999260	28855374.100510
60535.791264	9410535.000000	113927.229482	104999999.999500	99999999.998200	22737007.999870	28855374.099910
60535.791277	9411589.000000	113927.229355	105000000.000100	99999999.999900	22737008.000670	28855374.100210
60535.791289	9412645.000000	113927.229575	104999999.999900	99999999.999900	22737008.001430	28855374.099640
60535.791301	9413699.000000	113927.229394	105000000.000200	99999999.999900	22737008.001310	28855374.100180
60535.791313	9414754.000000	113927.229228	105000000.000300	100000000.001100	22737008.001250	28855374.099930
60535.791325	9415809.000000	113927.229300	105000000.001300	99999999.997800	22737008.000340	28855374.099790
60535.791338	9416865.000000	113927.229679	105000000.000200	100000000.000100	22737007.999420	28855374.100040
60535.791350	9417921.000000	113927.229610	105000000.000000	100000000.000800	22737007.998570	28855374.099360
60535.791362	9418975.000000	113927.228981	105000000.000300	99999999.999500	22737007.998580	28855374.099950
60535.791374	9420031.000000	113927.229307	105000000.002000	100000000.001500	22737007.998990	28855374.100370
60535.791386	9421086.000000	113927.229443	104999999.999400	99999999.997300	22737007.999400	28855374.100710
60535.791399	9422141.000000	113927.229376	105000000.001300	100000000.000600	22737008.000350	28855374.100450
60535.791411	9423194.000000	113927.229215	105000000.000900	100000000.000500	22737008.000750	28855374.099780
60535.791423	9424246.000000	113927.229331	104999999.999800	99999999.998900	22737008.001420	28855374.100020
60535.791435	9425301.000000	113927.229493	105000000.001300	99999999.999800	22737008.001160	28855374.100040
60535.791447	9426354.000000	113927.229384	105000000.000600	99999999.999100	22737008.001260	28855374.100380
60535.791460	9427408.000000	113927.229577	105000000.000700	100000000.000700	22737008.000030	28855374.099860
60535.791472	9428462.000000	113927.229017	105000000.000800	100000000.000800	22737007.999120	28855374.100020
60535.791484	9429516.000000	113927.229312	104999999.999400	99999999.999300	22737007.998920	28855374.099750
60535.791496	9430569.000000	113927.229378	105000000.001500	100000000.000200	22737007.998710	28855374.100040
60535.791508	9431625.000000	113927.229307	104999999.999700	99999999.998700	22737007.998960	28855374.099950
60535.791521	9432677.000000	113927.229302	105000000.000000	100000000.000500	22737007.999660	28855374.099680
60535.791533	9433730.000000	113927.229428	104999999.999900	100000000.000800	22737008.000750	28855374.100180
60535.791545	9434785.000000	113927.229395	105000000.000500	99999999.999300	22737008.001030	28855374.099870
60535.791557	9435840.000000	113927.229540	105000000.000300	100000000.000400	22737008.001350	28855374.099280
60535.791569	9436893.000000	113927.229340	105000000.001500	99999999.998800	22737008.001410	28855374.099770
60535.791582	9437948.000000	113927.228975	104999999.999800	99999999.999800	22737008.000930	28855374.100580
60535.791594	9439004.000000	113927.229371	104999999.999900	100000000.000600	22737007.999680	28855374.099730
60535.791606	9440057.000000	113927.229282	104999999.999800	99999999.999100	22737007.998520	28855374.099600
60535.791618	9441112.000000	113927.229582	105000000.001800	100000000.000500	22737007.998730	28855374.099980
60535.791634	9442464.000000	113927.229349	104999999.999800	99999999.998900	22737007.999510	28855374.099950
60535.791646	9443518.000000	113927.229147	105000000.000100	99999999.999800	22737007.998690	28855374.100080
60535.791658	9444574.000000	113927.229488	105000000.001200	100000000.000700	22737007.998650	28855374.100170
60535.791671	9445627.000000	113927.228979	105000000.001000	99999999.999200	22737007.998750	28855374.100270
60535.791683	9446681.000000	113927.229443	104999999.999200	100000000.001500	22737007.999180	28855374.100140
60535.791695	9447735.000000	113927.229510	105000000.000600	99999999.998500	22737008.000070	28855374.099920
60535.791707	9448789.000000	113927.229221	105000000.001500	99999999.999800	22737008.000900	28855374.100320
60535.791719	9449844.000000	113927.229610	105000000.000500	100000000.000800	22737008.001310	28855374.099820
60535.791732	9450899.000000	113927.229176	104999999.999600	99999999.999500	22737008.001650	28855374.100360
