# Readme Information 
# Data taken on 240426, analyzed on 30-Apr-2024 by  SaveShifts_forTara_v3_240429.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frhy778 zers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2130), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0620), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.234323e+04 s, uptime fraction 9.346147e-01. 
 t_mjd	   f_shift[Hz]  	IS_GOOD
   6.0426814444680000e+04	   6.3000001199240848e+07	   1.0000000000000000e+00	
   6.0426814458139997e+04	   6.3000001199224740e+07	   1.0000000000000000e+00	
   6.0426814471600002e+04	   6.3000001199230529e+07	   1.0000000000000000e+00	
   6.0426814485060000e+04	   6.3000001199226186e+07	   1.0000000000000000e+00	
   6.0426814498539999e+04	   6.3000001199216530e+07	   1.0000000000000000e+00	
   6.0426814511949997e+04	   6.3000001199225441e+07	   1.0000000000000000e+00	
   6.0426814525430003e+04	   6.3000001199265286e+07	   1.0000000000000000e+00	
   6.0426814538879997e+04	   6.3000001199306034e+07	   1.0000000000000000e+00	
   6.0426814552340002e+04	   6.3000001199335203e+07	   1.0000000000000000e+00	
   6.0426814565799999e+04	   6.3000001199355640e+07	   1.0000000000000000e+00	
   6.0426814579270002e+04	   6.3000001199371181e+07	   1.0000000000000000e+00	
   6.0426814592729999e+04	   6.3000001199390270e+07	   1.0000000000000000e+00	
   6.0426814606189997e+04	   6.3000001199409828e+07	   1.0000000000000000e+00	
   6.0426814619650002e+04	   6.3000001199421376e+07	   1.0000000000000000e+00	
   6.0426814633119997e+04	   6.3000001199420519e+07	   1.0000000000000000e+00	
   6.0426814646569997e+04	   6.3000001199410051e+07	   1.0000000000000000e+00	
   6.0426814660040000e+04	   6.3000001199398518e+07	   1.0000000000000000e+00	
   6.0426814673480003e+04	   6.3000001199383222e+07	   1.0000000000000000e+00	
   6.0426814686949998e+04	   6.3000001199368685e+07	   1.0000000000000000e+00	
   6.0426814700410003e+04	   6.3000001199477144e+07	   1.0000000000000000e+00	
   6.0426814713860003e+04	   6.3000001199452996e+07	   1.0000000000000000e+00	
   6.0426814727329998e+04	   6.3000001199451014e+07	   1.0000000000000000e+00	
   6.0426814740790003e+04	   6.3000001199464247e+07	   1.0000000000000000e+00	
   6.0426814754250001e+04	   6.3000001199466079e+07	   1.0000000000000000e+00	
   6.0426814767709999e+04	   6.3000001199449882e+07	   1.0000000000000000e+00	
   6.0426814781180001e+04	   6.3000001199450068e+07	   1.0000000000000000e+00	
   6.0426814794630001e+04	   6.3000001199464537e+07	   1.0000000000000000e+00	
   6.0426814808100004e+04	   6.3000001199477822e+07	   1.0000000000000000e+00	
   6.0426814821540000e+04	   6.3000001199472971e+07	   1.0000000000000000e+00	
   6.0426814834999997e+04	   6.3000001199465334e+07	   1.0000000000000000e+00	
   6.0426814848460002e+04	   6.3000001199463777e+07	   1.0000000000000000e+00	
   6.0426814861929997e+04	   6.3000001199459508e+07	   1.0000000000000000e+00	
   6.0426814875379998e+04	   6.3000001199473575e+07	   1.0000000000000000e+00	
   6.0426814888850000e+04	   6.3000001199488916e+07	   1.0000000000000000e+00	
   6.0426814902300001e+04	   6.3000001199495748e+07	   1.0000000000000000e+00	
   6.0426814915759998e+04	   6.3000001199509054e+07	   1.0000000000000000e+00	
   6.0426814929239998e+04	   6.3000001199540555e+07	   1.0000000000000000e+00	
   6.0426814942689998e+04	   6.3000001199525379e+07	   1.0000000000000000e+00	
   6.0426814956160000e+04	   6.3000001199518576e+07	   1.0000000000000000e+00	
   6.0426814969619998e+04	   6.3000001199534684e+07	   1.0000000000000000e+00	
   6.0426814983069999e+04	   6.3000001199602328e+07	   1.0000000000000000e+00	
   6.0426814996519999e+04	   6.3000001199629851e+07	   1.0000000000000000e+00	
   6.0426815009990001e+04	   6.3000001199661650e+07	   1.0000000000000000e+00	
   6.0426815023429997e+04	   6.3000001199686214e+07	   1.0000000000000000e+00	
   6.0426815036900000e+04	   6.3000001199753068e+07	   1.0000000000000000e+00	
   6.0426815050359997e+04	   6.3000001199770659e+07	   1.0000000000000000e+00	
   6.0426815063829999e+04	   6.3000001199731536e+07	   1.0000000000000000e+00	
   6.0426815077280000e+04	   6.3000001199695423e+07	   1.0000000000000000e+00	
   6.0426815090739998e+04	   6.3000001199674025e+07	   1.0000000000000000e+00	
   6.0426815104210000e+04	   6.3000001199622333e+07	   1.0000000000000000e+00	
   6.0426815117669998e+04	   6.3000001199569963e+07	   1.0000000000000000e+00	
   6.0426815131119998e+04	   6.3000001199516535e+07	   1.0000000000000000e+00	
   6.0426815144580003e+04	   6.3000001199484155e+07	   1.0000000000000000e+00	
   6.0426815158029996e+04	   6.3000001199466102e+07	   1.0000000000000000e+00	
   6.0426815171510003e+04	   6.3000001199459970e+07	   1.0000000000000000e+00	
   6.0426815184960004e+04	   6.3000001199485898e+07	   1.0000000000000000e+00	
   6.0426815198409997e+04	   6.3000001199515842e+07	   1.0000000000000000e+00	
   6.0426815211879999e+04	   6.3000001199544594e+07	   1.0000000000000000e+00	
   6.0426815225350001e+04	   6.3000001199566185e+07	   1.0000000000000000e+00	
   6.0426815238800002e+04	   6.3000001199594289e+07	   1.0000000000000000e+00	
   6.0426815252269997e+04	   6.3000001199605167e+07	   1.0000000000000000e+00	
   6.0426815265730002e+04	   6.3000001199601188e+07	   1.0000000000000000e+00	
   6.0426815279189999e+04	   6.3000001199561656e+07	   1.0000000000000000e+00	
   6.0426815292640000e+04	   6.3000001199530989e+07	   1.0000000000000000e+00	
   6.0426815306099998e+04	   6.3000001199507043e+07	   1.0000000000000000e+00	
   6.0426815319549998e+04	   6.3000001199498087e+07	   1.0000000000000000e+00	
   6.0426815333020000e+04	   6.3000001199513778e+07	   1.0000000000000000e+00	
   6.0426815346470001e+04	   6.3000001199531116e+07	   1.0000000000000000e+00	
   6.0426815359940003e+04	   6.3000001199533060e+07	   1.0000000000000000e+00	
   6.0426815373390004e+04	   6.3000001199553460e+07	   1.0000000000000000e+00	
   6.0426815386870003e+04	   6.3000001199600734e+07	   1.0000000000000000e+00	
   6.0426815400320003e+04	   6.3000001199632712e+07	   1.0000000000000000e+00	
   6.0426815413780001e+04	   6.3000001199641593e+07	   1.0000000000000000e+00	
   6.0426815427239999e+04	   6.3000001199658550e+07	   1.0000000000000000e+00	
   6.0426815440710001e+04	   6.3000001199640192e+07	   1.0000000000000000e+00	
   6.0426815454149997e+04	   6.3000001199647993e+07	   1.0000000000000000e+00	
   6.0426815467610002e+04	   6.3000001199636452e+07	   1.0000000000000000e+00	
   6.0426815481070000e+04	   6.3000001199641533e+07	   1.0000000000000000e+00	
   6.0426815494540002e+04	   6.3000001199645706e+07	   1.0000000000000000e+00	
   6.0426815507990003e+04	   6.3000001199643023e+07	   1.0000000000000000e+00	
   6.0426815521450000e+04	   6.3000001199625157e+07	   1.0000000000000000e+00	
   6.0426815534920002e+04	   6.3000001199634761e+07	   1.0000000000000000e+00	
   6.0426815548380000e+04	   6.3000001199616782e+07	   1.0000000000000000e+00	
   6.0426815561839998e+04	   6.3000001199602768e+07	   1.0000000000000000e+00	
   6.0426815575289998e+04	   6.3000001199572690e+07	   1.0000000000000000e+00	
   6.0426815588760001e+04	   6.3000001199542284e+07	   1.0000000000000000e+00	
   6.0426815602219998e+04	   6.3000001199507661e+07	   1.0000000000000000e+00	
   6.0426815615669999e+04	   6.3000001199472830e+07	   1.0000000000000000e+00	
   6.0426815629119999e+04	   6.3000001199453332e+07	   1.0000000000000000e+00	
   6.0426815642579997e+04	   6.3000001199442819e+07	   1.0000000000000000e+00	
   6.0426815656049999e+04	   6.3000001199444920e+07	   1.0000000000000000e+00	
   6.0426815669520001e+04	   6.3000001199438795e+07	   1.0000000000000000e+00	
   6.0426815682979999e+04	   6.3000001199450448e+07	   1.0000000000000000e+00	
   6.0426815696430000e+04	   6.3000001199463792e+07	   1.0000000000000000e+00	
   6.0426815709889997e+04	   6.3000001199493021e+07	   1.0000000000000000e+00	
   6.0426815723360000e+04	   6.3000001199519522e+07	   1.0000000000000000e+00	
   6.0426815736800003e+04	   6.3000001199540630e+07	   1.0000000000000000e+00	
   6.0426815750260001e+04	   6.3000001199529521e+07	   1.0000000000000000e+00	
   6.0426815763730003e+04	   6.3000001199513629e+07	   1.0000000000000000e+00	
   6.0426815777180003e+04	   6.3000001199491672e+07	   1.0000000000000000e+00	
   6.0426815790649998e+04	   6.3000001199473672e+07	   1.0000000000000000e+00	
   6.0426815804110003e+04	   6.3000001199460439e+07	   1.0000000000000000e+00	
   6.0426815817570001e+04	   6.3000001199430957e+07	   1.0000000000000000e+00	
   6.0426815831020001e+04	   6.3000001199399963e+07	   1.0000000000000000e+00	
   6.0426815844500001e+04	   6.3000001199354306e+07	   1.0000000000000000e+00	
   6.0426815857950001e+04	   6.3000001199348330e+07	   1.0000000000000000e+00	
   6.0426815871409999e+04	   6.3000001199387588e+07	   1.0000000000000000e+00	
   6.0426815884880001e+04	   6.3000001199424714e+07	   1.0000000000000000e+00	
   6.0426815898330002e+04	   6.3000001199597999e+07	   1.0000000000000000e+00	
   6.0426815911799997e+04	   6.3000001199604079e+07	   1.0000000000000000e+00	
   6.0426815925240000e+04	   6.3000001199638315e+07	   1.0000000000000000e+00	
   6.0426815938699998e+04	   6.3000001199670523e+07	   1.0000000000000000e+00	
   6.0426815952149998e+04	   6.3000001199734464e+07	   1.0000000000000000e+00	
   6.0426815965620000e+04	   6.3000001199764781e+07	   1.0000000000000000e+00	
   6.0426815979079998e+04	   6.3000001199769840e+07	   1.0000000000000000e+00	
   6.0426815992559998e+04	   6.3000001199767880e+07	   1.0000000000000000e+00	
   6.0426816006009998e+04	   6.3000001199782617e+07	   1.0000000000000000e+00	
   6.0426816019480000e+04	   6.3000001199759826e+07	   1.0000000000000000e+00	
   6.0426816032930001e+04	   6.3000001199699037e+07	   1.0000000000000000e+00	
   6.0426816046389999e+04	   6.3000001199647970e+07	   1.0000000000000000e+00	
   6.0426816059850004e+04	   6.3000001199619472e+07	   1.0000000000000000e+00	
   6.0426816073299997e+04	   6.3000001199606143e+07	   1.0000000000000000e+00	
   6.0426816086760002e+04	   6.3000001199604481e+07	   1.0000000000000000e+00	
   6.0426816100219999e+04	   6.3000001199591108e+07	   1.0000000000000000e+00	
   6.0426816113679997e+04	   6.3000001199560076e+07	   1.0000000000000000e+00	
   6.0426816127149999e+04	   6.3000001199554421e+07	   1.0000000000000000e+00	
   6.0426816140600000e+04	   6.3000001199568331e+07	   1.0000000000000000e+00	
   6.0426816154070002e+04	   6.3000001199580006e+07	   1.0000000000000000e+00	
   6.0426816167530000e+04	   6.3000001199595131e+07	   1.0000000000000000e+00	
   6.0426816180989998e+04	   6.3000001199616052e+07	   1.0000000000000000e+00	
   6.0426816194450003e+04	   6.3000001199629821e+07	   1.0000000000000000e+00	
   6.0426816207900003e+04	   6.3000001199643314e+07	   1.0000000000000000e+00	
   6.0426816221369998e+04	   6.3000001199662998e+07	   1.0000000000000000e+00	
   6.0426816234819998e+04	   6.3000001199673235e+07	   1.0000000000000000e+00	
   6.0426816248280003e+04	   6.3000001199673086e+07	   1.0000000000000000e+00	
   6.0426816261710002e+04	   6.3000001199666619e+07	   1.0000000000000000e+00	
   6.0426816275190002e+04	   6.3000001199653573e+07	   1.0000000000000000e+00	
   6.0426816288659997e+04	   6.3000001199630201e+07	   1.0000000000000000e+00	
   6.0426816302120002e+04	   6.3000001199606255e+07	   1.0000000000000000e+00	
   6.0426816315579999e+04	   6.3000001199600495e+07	   1.0000000000000000e+00	
   6.0426816329039997e+04	   6.3000001199618272e+07	   1.0000000000000000e+00	
   6.0426816342500002e+04	   6.3000001199623473e+07	   1.0000000000000000e+00	
   6.0426816355960000e+04	   6.3000001199637406e+07	   1.0000000000000000e+00	
   6.0426816369430002e+04	   6.3000001199659608e+07	   1.0000000000000000e+00	
   6.0426816382890000e+04	   6.3000001199705221e+07	   1.0000000000000000e+00	
   6.0426816396340000e+04	   6.3000001199718982e+07	   1.0000000000000000e+00	
   6.0426816409790001e+04	   6.3000001199707553e+07	   1.0000000000000000e+00	
   6.0426816423270000e+04	   6.3000001199708231e+07	   1.0000000000000000e+00	
   6.0426816436720001e+04	   6.3000001199708574e+07	   1.0000000000000000e+00	
   6.0426816450179998e+04	   6.3000001199686006e+07	   1.0000000000000000e+00	
   6.0426816463640003e+04	   6.3000001199659146e+07	   1.0000000000000000e+00	
   6.0426816477100001e+04	   6.3000001199630715e+07	   1.0000000000000000e+00	
   6.0426816490559999e+04	   6.3000001199618183e+07	   1.0000000000000000e+00	
   6.0426816504019997e+04	   6.3000001199606270e+07	   1.0000000000000000e+00	
   6.0426816517480001e+04	   6.3000001199613214e+07	   1.0000000000000000e+00	
   6.0426816530949996e+04	   6.3000001199608639e+07	   1.0000000000000000e+00	
   6.0426816544390000e+04	   6.3000001199619949e+07	   1.0000000000000000e+00	
   6.0426816557849997e+04	   6.3000001199618809e+07	   1.0000000000000000e+00	
   6.0426816571320000e+04	   6.3000001199623019e+07	   1.0000000000000000e+00	
   6.0426816584760003e+04	   6.3000001199619964e+07	   1.0000000000000000e+00	
   6.0426816598229998e+04	   6.3000001199614011e+07	   1.0000000000000000e+00	
   6.0426816611679998e+04	   6.3000001199605055e+07	   1.0000000000000000e+00	
   6.0426816625150001e+04	   6.3000001199615300e+07	   1.0000000000000000e+00	
   6.0426816638620003e+04	   6.3000001199603580e+07	   1.0000000000000000e+00	
   6.0426816652070003e+04	   6.3000001199586913e+07	   1.0000000000000000e+00	
   6.0426816665530001e+04	   6.3000001199576616e+07	   1.0000000000000000e+00	
   6.0426816679000003e+04	   6.3000001199587792e+07	   1.0000000000000000e+00	
   6.0426816692460001e+04	   6.3000001199603684e+07	   1.0000000000000000e+00	
   6.0426816705910001e+04	   6.3000001199609101e+07	   1.0000000000000000e+00	
   6.0426816719380004e+04	   6.3000001199602574e+07	   1.0000000000000000e+00	
   6.0426816732820000e+04	   6.3000001199587800e+07	   1.0000000000000000e+00	
   6.0426816746279997e+04	   6.3000001199567765e+07	   1.0000000000000000e+00	
   6.0426816759759997e+04	   6.3000001199586257e+07	   1.0000000000000000e+00	
   6.0426816773209997e+04	   6.3000001199583970e+07	   1.0000000000000000e+00	
   6.0426816786670002e+04	   6.3000001199539639e+07	   1.0000000000000000e+00	
   6.0426816800139997e+04	   6.3000001199512489e+07	   1.0000000000000000e+00	
   6.0426816813580001e+04	   6.3000001199518546e+07	   1.0000000000000000e+00	
   6.0426816827050003e+04	   6.3000001199519157e+07	   1.0000000000000000e+00	
   6.0426816840510000e+04	   6.3000001199546836e+07	   1.0000000000000000e+00	
   6.0426816853960001e+04	   6.3000001199593194e+07	   1.0000000000000000e+00	
   6.0426816867419999e+04	   6.3000001199633308e+07	   1.0000000000000000e+00	
   6.0426816880879996e+04	   6.3000001199678130e+07	   1.0000000000000000e+00	
   6.0426816894329997e+04	   6.3000001199723557e+07	   1.0000000000000000e+00	
   6.0426816907799999e+04	   6.3000001199757792e+07	   1.0000000000000000e+00	
   6.0426816921259997e+04	   6.3000001199806519e+07	   1.0000000000000000e+00	
   6.0426816934720002e+04	   6.3000001199824370e+07	   1.0000000000000000e+00	
   6.0426816948180000e+04	   6.3000001199794978e+07	   1.0000000000000000e+00	
   6.0426816961650002e+04	   6.3000001199781053e+07	   1.0000000000000000e+00	
   6.0426816975100002e+04	   6.3000001199776396e+07	   1.0000000000000000e+00	
   6.0426816988569997e+04	   6.3000001199733838e+07	   1.0000000000000000e+00	
   6.0426817002039999e+04	   6.3000001199696742e+07	   1.0000000000000000e+00	
   6.0426817015490000e+04	   6.3000001199680775e+07	   1.0000000000000000e+00	
   6.0426817028940000e+04	   6.3000001199676946e+07	   1.0000000000000000e+00	
   6.0426817042410003e+04	   6.3000001199652173e+07	   1.0000000000000000e+00	
   6.0426817055870000e+04	   6.3000001199610472e+07	   1.0000000000000000e+00	
   6.0426817069320001e+04	   6.3000001199594207e+07	   1.0000000000000000e+00	
   6.0426817082790003e+04	   6.3000001199612789e+07	   1.0000000000000000e+00	
   6.0426817096240004e+04	   6.3000001199750252e+07	   1.0000000000000000e+00	
   6.0426817109700001e+04	   6.3000001199771680e+07	   1.0000000000000000e+00	
   6.0426817123170003e+04	   6.3000001199786469e+07	   1.0000000000000000e+00	
   6.0426817136619997e+04	   6.3000001199786343e+07	   1.0000000000000000e+00	
   6.0426817150119998e+04	   6.3000001199788600e+07	   1.0000000000000000e+00	
   6.0426817163539999e+04	   6.3000001199767031e+07	   1.0000000000000000e+00	
   6.0426817177010002e+04	   6.3000001199778229e+07	   1.0000000000000000e+00	
   6.0426817190460002e+04	   6.3000001199786171e+07	   1.0000000000000000e+00	
   6.0426817203910003e+04	   6.3000001199784309e+07	   1.0000000000000000e+00	
   6.0426817217379998e+04	   6.3000001199771807e+07	   1.0000000000000000e+00	
   6.0426817230840003e+04	   6.3000001199757360e+07	   1.0000000000000000e+00	
   6.0426817244300000e+04	   6.3000001199767448e+07	   1.0000000000000000e+00	
   6.0426817257770002e+04	   6.3000001199760884e+07	   1.0000000000000000e+00	
   6.0426817271220003e+04	   6.3000001199746035e+07	   1.0000000000000000e+00	
   6.0426817284680001e+04	   6.3000001199696980e+07	   1.0000000000000000e+00	
   6.0426817298150003e+04	   6.3000001199630767e+07	   1.0000000000000000e+00	
   6.0426817311610001e+04	   6.3000001199578650e+07	   1.0000000000000000e+00	
   6.0426817325060001e+04	   6.3000001199578039e+07	   1.0000000000000000e+00	
   6.0426817338519999e+04	   6.3000001199552223e+07	   1.0000000000000000e+00	
   6.0426817351960002e+04	   6.3000001199498832e+07	   1.0000000000000000e+00	
   6.0426817365440002e+04	   6.3000001199503414e+07	   1.0000000000000000e+00	
   6.0426817378890002e+04	   6.3000001199565805e+07	   1.0000000000000000e+00	
   6.0426817392350000e+04	   6.3000001199627355e+07	   1.0000000000000000e+00	
   6.0426817405820002e+04	   6.3000001199675769e+07	   1.0000000000000000e+00	
   6.0426817419280000e+04	   6.3000001199742354e+07	   1.0000000000000000e+00	
   6.0426817432730000e+04	   6.3000001199812382e+07	   1.0000000000000000e+00	
   6.0426817446189998e+04	   6.3000001199893437e+07	   1.0000000000000000e+00	
   6.0426817459660000e+04	   6.3000001199928410e+07	   1.0000000000000000e+00	
   6.0426817473119998e+04	   6.3000001199938133e+07	   1.0000000000000000e+00	
   6.0426817486569998e+04	   6.3000001199897401e+07	   1.0000000000000000e+00	
   6.0426817500030003e+04	   6.3000001199854605e+07	   1.0000000000000000e+00	
   6.0426817513490001e+04	   6.3000001199802719e+07	   1.0000000000000000e+00	
